reviewId,content,score,cleaned_text,sentiment,predicted_sentiment,sentiment_label
56aad0f0-92aa-4fdf-8d63-d1dc1d885623,terbaik,5,terbaik,1,1,Positive
7335ce94-6efd-4c2b-88e2-a05e0a791eed,"app ini ribet dari poto aja gangguan internet terus padhl wifi bagus data bagus juga ,ga bisa bantu sama sekali",1,app ribet poto aja gangguan internet padhl wifi bagus data bagus ga bantu,0,0,Negative
bddf3f37-6e1f-40ba-85fe-7f48729ab568,"mau tutup akun biar nggak mbengkak biaya adminnya nanti dichat malah bermasalah,chat WA admin katanya suruh uninstall aja nanti diurus adminnya sendiri tanpa kejelasan akumulasi apa nggak kedepannya nanti. tidak jelas. masa harus panggilan CS, makan pulsa banyaklah",1,tutup akun biar nggak mbengkak biaya adminnya dichat bermasalahchat wa admin suruh uninstall aja diurus adminnya kejelasan akumulasi nggak kedepannya panggilan c makan pulsa banyaklah,0,0,Negative
b75d0f8a-a85b-45cc-8d52-8e6f3dd54909,"aplikasi konyol, daftar buka rekening pas di registrasi password selalu gagal padahal sudah isi sesuai arahan huruf kecil, huruf, kapital, kemudian angka dan 10 huruf berkali kali gagal terus ini perusahaan bener bener atau engga yaa? kok digital nya lemah sekali seperti ga kompeten",1,aplikasi konyol daftar buka rekening pa registrasi password gagal isi sesuai arahan huruf huruf kapital angka huruf berkali kali gagal perusahaan bener bener engga yaa digital nya lemah ga kompeten,0,0,Negative
6337a8b2-8e0b-4aa1-b15d-ab1b32abbbc9,"mau daftar aja dipersulit, better cari aplikasi banking lain",1,daftar aja dipersulit better cari aplikasi banking,0,0,Negative
a1d316d5-70bd-4daf-91d0-a4d7abbcbd39,goodjob,5,goodjob,1,1,Positive
a40fa5bc-9373-4f25-9401-c22e77ed2881,bismillah,5,bismillah,1,1,Positive
8e9ab7f8-d808-46a9-b121-a2359b3de030,sangat membantu dalam keseharian. terimakasih jenius. MANTAPPP,5,membantu keseharian terimakasih jenius mantappp,1,1,Positive
e81fa219-e256-4fa4-b5f0-2bd2b80842bf,susah registrasi,1,susah registrasi,0,0,Negative
690b5698-edb7-4aa9-99b4-736c0bf825c8,"aplikasinya terlalu ribet, dan ketika gagal tidak ada problem solving nya",1,aplikasinya ribet gagal problem solving nya,0,0,Negative
c83e798a-ea7e-49c1-9560-9f833bc9298a,"kenapak ya sistem pembayaran qris nya sering eror malah ngelag, gak gerak gak kebaca",3,kenapak ya sistem pembayaran qris nya eror ngelag gak gerak gak kebaca,0,0,Negative
692465eb-04f2-419c-a50b-3d8fbab07e56,Mau login kenapa sesi anda berakhir logout otomatis?,5,login sesi logout otomatis,1,0,Negative
7c8ffa17-354f-4828-baf6-23742f07f8ba,gabisa login. verif KTP keluar aplikasi terus,1,gabisa login verif ktp aplikasi,0,0,Negative
0090cc88-a7b1-4250-8c5a-71478db7a429,"bukan nya menjelekan, tp saya menggunakan dan mengalami, saat ada kendala saya sudah menghubungi pihak² jenius seperti wa , Gmail, ataupun link zoom, tp tidak samasekali ada jawaban, mohon di benahi i, sampai sekarang akun saya belum bisa login",1,nya menjelekan tp mengalami kendala menghubungi pihak² jenius wa gmail link zoom tp samasekali mohon benahi i akun login,0,0,Negative
ad36de28-bcfa-4c35-a42d-f31a5c1fa02d,"sempat dapet limit pinjaman 3 juta. tiba tiba ilang,padahal blm dipake dan gak niat dipake juga dan parah nya lg masa masuk slik",1,dapet limit pinjaman juta ilangpadahal blm dipake gak niat dipake parah nya lg masuk slik,0,0,Negative
a462b13d-c073-4e36-85cb-6f5bec49db83,"The real so Bad Bank i ever had. Ketika pencurian sangat mudah, uang saya terkuras tanpa ada notifikasi, padahal seharusnya ada pemberitahuan. Lalu MBanking saya tertutup, SETELAH UANG TERKURAS. Berbulan² saya bikin pengaduan tapi tektok TIADA HASIL. SANGAT MENGECEWAKAN !!! AKUN TER BLOCKIR UNTUK SAYA SENDIRI DAN SETELAH UANG DIKURAS. BLACKLIST",1,the real so bad bank i ever had pencurian mudah uang terkuras notifikasi pemberitahuan mbanking tertutup uang terkuras berbulan² bikin pengaduan tektok tiada hasil mengecewakan akun ter blockir uang dikuras blacklist,0,0,Negative
a0231e4d-17fb-4cbb-b213-d1d75461afa7,"awal gapake jenius aman aman aja tb tb sehabis make karna ada keperluan jadi sering ditelfon nomor nomor penipuan,wwkwk,ati ati dibocorin data kalian!",1,gapake jenius aman aman aja tb tb sehabis make karna keperluan ditelfon nomor nomor penipuanwwkwkati ati dibocorin data,0,0,Negative
bfbc91b6-ea31-46b9-8d57-3c0eaa5f29d6,"apanya, mau daftar aja engga bisa bisa, aplikasi sampah",1,apanya daftar aja engga aplikasi sampah,0,0,Negative
d72626ae-d3a4-4a16-875d-2e91fd47aad9,saya baru buka aplikasi.nya mau nyoba dlu😊😊,5,buka aplikasinya nyoba dlu,1,1,Positive
d989a037-ea2e-4c2a-8797-cac9e182de3a,Jangan pake bank ini saya sarankan. Aplikasinya Lola. mau pakai Qris ngga konek konek. Pelayanan CS nya buruk. Klo bisa kasih bintang minus aku kasih minus 10.,1,pake bank sarankan aplikasinya lola pakai qris ngga konek konek pelayanan c nya buruk klo kasih bintang minus kasih minus,0,0,Negative
439ee37d-891a-49e8-b7d1-8b2f7a84df97,"Tiba2 saldo kepotong untuk biaya pemeliharaan tanpa ada pemberitahuan sebelum nya. dan pada saat tanya ke cs jawaban nya ""tolong sediakan saldo yang lebih"" lah kocak napa ngatur banget, mana jawaban nya ga relevan. tanya apa jawaban nya apa.",1,saldo kepotong biaya pemeliharaan pemberitahuan nya c nya tolong sediakan saldo kocak napa ngatur banget nya ga relevan nya,0,0,Negative
d19de04e-1735-4132-bee3-92e28a4f8b40,"saya sudah 3x tel cs, asik dikasi link untuk video call, tapi link nya tidak bisa untuk video call, ditungguin lama juga tidak ada suara. tolong untuk diperbaiki lagi.",1,x tel c asik dikasi link video call link nya video call ditungguin suara tolong diperbaiki,0,0,Negative
251c5d21-4615-4291-8640-08bc60827715,seles nya ngreporin org,1,seles nya ngreporin org,0,0,Negative
a179d14c-ecb2-440b-a47c-8b86b500d1e3,mantap jiwa 🫰🏻,5,mantap jiwa,1,1,Positive
041a01da-624c-4e60-8db0-987a1cdf7643,"jenius ini aplikasinya masih rumit, tidak bisa simpel seperti Livin, Brimo dll, terlalu ribet,vrespon jg lama",2,jenius aplikasinya rumit simpel livin brimo dll ribetvrespon jg,0,1,Positive
f756ef8b-c83e-4d4b-9c74-be779a88eb9a,"tolong di berifing lagi cs atau bagian penagihan nya saya sudah jelaskan yang di cari saya tidak kenal , kenapa terus-terusan saya di telp , seharusnya bisa lebih profesional untuk menjalani perkjaan nya , malah saya yg di ancam akan di hubungi setiap waktu , bisa di evaluasi lagi kinerja staff nya ,",1,tolong berifing c penagihan nya cari kenal terusterusan telp profesional menjalani perkjaan nya yg ancam hubungi evaluasi kinerja staff nya,0,0,Negative
a18c27e1-38dc-4173-ae25-9d5c1f645960,"QRIS tidak jalan, di perbaiki secepatnya aplikasi, dari tadi malam bermasalah, chat bantuan disuruh update, update yang mana lagi ini, secepatnya di perbaiki",1,qris jalan perbaiki secepatnya aplikasi malam bermasalah chat bantuan disuruh update update secepatnya perbaiki,0,0,Negative
fb18f308-4bc7-445d-b868-946dc92f3eca,ok,5,ok,1,1,Positive
ab43f531-92bd-4502-b886-37230d214e6b,"penggantian nomor HP prosesnya lama bertele-tele habis buang-buang pulsa, tidak simple",1,penggantian nomor hp prosesnya berteletele habis buangbuang pulsa simple,0,0,Negative
354577d0-0ec5-4fe5-ada0-8fbaea872e1d,saya tidak ada transaksi apa pun di app ini uwang saya hilang setelah hubunggi langsung jenius crew katanya uwang saya di potong bayar admin 40.000 menurut saya ini terlalu besar bank lain tidak sampai sebesar itu menurut saya itu terlalu besar saya minta hapus akun bukannya di bantu malah di persulit 😡😡😡 jika setelah 12 bulan saldo saya kosang dan tidak menggunakan apk jenius tetap di kenakan biaya admin ini sama saja seperti pemerasan lebih baik akun saya di tutup permanen! 🤑😤😡😡,1,transaksi app uwang hilang hubunggi langsung jenius crew uwang potong bayar admin bank hapus akun bantu persulit saldo kosang apk jenius kenakan biaya admin pemerasan akun tutup permanen,0,0,Negative
cd455325-e457-44dd-b479-28bf0324a39c,apk paling ribet...bye,3,apk ribetbye,0,0,Negative
875de1db-6fcf-4bf7-b38b-c2690396a28f,biar bintang yang berbicara,1,biar bintang berbicara,0,0,Negative
ecf63c0c-7270-4867-84a0-f22d5fb2182f,sangat membantu,5,membantu,1,1,Positive
66cff1ea-2152-4533-9609-06b82948fae9,APLIKASI TERBLOKIR DAN BUTUH WAKTU SEMINGGU UNTUK PEMULIHAN DATA...,1,aplikasi terblokir butuh seminggu pemulihan data,0,0,Negative
b65772cc-7298-4cbc-a5ba-2af8efc4b62a,"sebetulnya ok . cuma , mau transfer ke e wallet 100 ribu aja harus pake password. padahal di pengaturan, limit tanpa password 500 rb . ribet.",2,ok transfer e wallet ribu aja pake password pengaturan limit password rb ribet,0,0,Negative
efe8e8ec-f1d1-4f48-abe0-82841a8bf3f1,APLIKASI GA JELAS....GA BISA LOGIN ERROR TERUS...PERBAIKI TUH APLIKASINYA,1,aplikasi ga jelasga login error terusperbaiki tuh aplikasinya,0,0,Negative
ae9bd87e-0c05-4674-a651-3c7ccef9fe8f,"tolong bgt min...aplikasi nya diperbaiki, untuk buka saja lama sekali sudah 5menit masih belum juga terbuka, bagaimana ini ???",1,tolong bgt minaplikasi nya diperbaiki buka menit terbuka,0,0,Negative
0c440ef5-38a5-47c5-98c6-73d6fc54a289,"PERBAIKI SCAN QRNYA, DARI TADI SUSAH BANGET NGEBACANYA",3,perbaiki scan qrnya susah banget ngebacanya,0,0,Negative
f3edf0a3-382c-4bd5-9663-80fa72993658,"aplikasi nya berguna bangat,banyak promo dan terlebih bisa digunakan lagi di luar negeri di rekomendasikan untuk nasabah yang mau keluar negeri sales nya ramah ramah dan membantu bangat kalo ada kendala",5,aplikasi nya berguna bangatbanyak promo negeri rekomendasikan nasabah negeri sale nya ramah ramah membantu bangat kalo kendala,1,1,Positive
3c9e1596-e870-42a7-b073-6f2faa6b4069,Semoga sistem lebih baik yah,5,semoga sistem yah,1,1,Positive
32c41912-0eb9-4077-a480-ad7a22f91569,"Banknya sih Okeee.. bulanan murah, TF gratiss.. tapi gitu aplikasinya lambatt yaa. better ganti yuk kak yuk 🤗",4,banknya sih okeee bulanan murah tf gratiss gitu aplikasinya lambatt yaa better ganti yuk kak yuk,1,1,Positive
6d9f6135-ab1f-4246-8838-372ffa068c1d,update app tp gak bisa Login,1,update app tp gak login,0,0,Negative
438501a9-0223-4073-9ae9-fb0a217c3b36,"Terjadi kendala login yang sangat mengganggu. Pada halaman awal, setelah user menginput pin aplikasi loading dan gagal login.",3,kendala login mengganggu halaman user menginput pin aplikasi loading gagal login,0,0,Negative
d3fa56f0-c159-443f-b838-b0f82e906d4a,aplikasi lemot,1,aplikasi lemot,0,0,Negative
2d8673a2-98ab-4142-a924-f783b6d44fe7,"parah ini aplikasi gk bisa login, ulang2 masikin pin tetap aja bali ke awal masukin pin trs.",1,parah aplikasi gk login ulang masikin pin aja bali masukin pin trs,0,0,Negative
9770adc9-526b-47ad-a52b-c82c18a6814f,"Ini kenapa sering gabisa login sih, ngaco.",1,gabisa login sih ngaco,0,0,Negative
fb6e1a8f-194b-4fc8-83c7-ea524eac71ed,"udah di update mau login malah balik lagi, lagi ada gangguan atau gimana ini. tolong dong saya mau transfer malah gabisa",2,udah update login gangguan gimana tolong transfer gabisa,0,0,Negative
fceab58a-fa85-47ed-a571-14b413403224,"pas pertama kali download dan isi semua info pribadi lancar. pas udah selesai ""memuat halaman"" sampek lamaaa banget. padahal koneksi stabil. terus pas masuk lagi setelah appnya aku close malah terus terusan muncul ""coba lagi setelah satu menit"" tapi setelah lebih dari satu menit aku coba gagal lagi. aku pencet log in sama registrasi atau ""saya pengguna jenius baru"" semuanya gagal.",1,pa kali download isi info pribadi lancar pa udah selesai memuat halaman sampek lamaaa banget koneksi stabil pa masuk appnya close terusan muncul coba menit menit coba gagal pencet log in registrasi pengguna jenius gagal,0,0,Negative
c6916bbc-88ea-44da-a389-6ecdf653751b,"Nyaman ok.. Layout ok yg kadang mikir.. Semoga bisa lebih lancar lagi loading ""UI"" di app androidnya dan lebih tampilan nyaman ramah mata untuk pengguna pemula..",4,nyaman ok layout ok yg kadang mikir semoga lancar loading ui app androidnya tampilan nyaman ramah mata pengguna pemula,1,1,Positive
b0582031-1c46-4d6e-8ac9-c0fbbd446fcb,gk bisa login,3,gk login,0,0,Negative
17ca3aa8-fe03-47d3-8824-06a71a57b5ad,"gak bisa login aplikasi,sandi udah bener,pakek fingerprint masih gak bisa cuma loding terus, sinyalnya udah bagus buat aplikasi lain aja lancar",1,gak login aplikasisandi udah benerpakek fingerprint gak loding sinyalnya udah bagus aplikasi aja lancar,0,0,Negative
c6d65460-3f45-49df-9a43-312c4a393525,erorrrrr terussssss,1,erorrrrr terussssss,0,0,Negative
5a5ddb36-7866-4c4f-babd-36a76b926975,plis lah jangan lemot kalo bikin aplikasi,1,plis lemot kalo bikin aplikasi,0,0,Negative
918bcc6a-6dd9-4c56-a48f-864c08092d53,lemooot bangeeetttt,1,lemooot bangeeetttt,0,0,Negative
eb2bfd70-4f4c-4c69-87d8-2d40d16592f0,"Aplikasi tolol,, daftar aja gagal mulu",1,aplikasi tolol daftar aja gagal mulu,0,0,Negative
1ed72611-f4a7-4188-affa-5b96a8eee2d8,Ga rekomendasi. saldo 100rb tiba2 hilang.. hubungi live chat katanya ada pengkinian data internal. di suruh tunggu jam 7 pagi.. ngeri kalo ada saldo besar mah. tau2 hilang ga muncul.,1,ga rekomendasi saldo rb hilang hubungi live chat pengkinian data internal suruh tunggu jam pagi ngeri kalo saldo mah tau hilang ga muncul,0,0,Negative
e73df25b-f023-4093-b006-d986906427ab,ga heran rating ny di bwh 4 .. ternyata hal yg banyak di komplain kan terjadi terhadap saya! baru aja isi uang sudah ga BS login apk!,1,ga heran rating ny bwh yg komplain aja isi uang ga b login apk,0,0,Negative
2d08cacb-cd18-4062-a082-8d296ad3a3aa,Aplikasi lelet kebangetan. qris susah minta ampun,1,aplikasi lelet kebangetan qris susah ampun,0,0,Negative
c69d91f4-ae5d-466f-9898-e9813ad98c42,kasi tau aku gmna nutup rekeningnya sma non aktifkan apk nya uda nnya ke servisnya gbsa perngguna androin hrs lgng ke severs pointnya TOLONGGG PLISS SIAPAPUNN,2,kasi tau gmna nutup rekeningnya sma non aktifkan apk nya uda nnya servisnya gbsa perngguna androin hr lgng severs pointnya tolonggg pliss siapapunn,0,0,Negative
e0b4e539-611b-46e9-8aed-e7ac58162ec2,hapus data saya,1,hapus data,0,0,Negative
e075df27-3e0f-47d6-b87e-bde710c3d63d,sampah,1,sampah,0,0,Negative
49e6c287-be38-4f84-a91f-f6c0ce8fef28,tidak bisa register,3,register,0,0,Negative
fcd7594f-9a3d-44f5-a400-92c33f8ef535,"saya sudah registrasi, bagaimana kelanjutannya??",4,registrasi kelanjutannya,1,1,Positive
1d362602-07f8-4d64-a332-417f20598e96,"setelah update jadi ga bisa login,kendala sistem unlinked",2,update ga loginkendala sistem unlinked,0,0,Negative
2b55e037-8b98-47c3-8b7b-961b9e618ee6,"selamat pagi pak,,, numpang tanya kok sampe sekarang saya tidak bisa masuk mobil bangking saya di jenius,,,",5,selamat pagi numpang sampe masuk mobil bangking jenius,1,0,Negative
67eb3917-4da2-4301-a58d-d2ab2308b5a0,lancar,5,lancar,1,1,Positive
838a4730-9c3e-4995-9709-ccd9bc147e3c,PINJAMAN SUSAH CAIRNYA,1,pinjaman susah cairnya,0,1,Positive
de932630-59d1-450c-a860-4bc1f5e12e3a,"aplikasi pembohong, katanya ada saldo, bantuan 200 ribu, tapi tak ada, verifikasi ribet,.... ga usah pakai trik bohong klu cuma hanya tau....",5,aplikasi pembohong saldo bantuan ribu verifikasi ribet ga pakai trik bohong klu tau,1,0,Negative
69f86d0a-58ff-4740-b344-1b450ea53b82,Aplikasi jenius tidak bisa kebuka Email sama paswood dah sama kenapa ya?,4,aplikasi jenius kebuka email paswood dah ya,1,1,Positive
2691cb4c-f8f0-4228-8d81-12237abe4bb5,baru mau Cuba apk ini marahan bagus dah,4,cuba apk marahan bagus dah,1,1,Positive
79a5a3f3-dbdc-4fbd-8ef7-0cc0d48a3253,tolong bilang ke sales-nya jangan maksa orang kalo gamau. lagi ngejar waktu tp di paksa²,1,tolong bilang salesnya maksa orang kalo gamau ngejar tp paksa²,0,0,Negative
cb7d942a-1476-40b1-aed8-77b21da02625,untuk aplikasi ya masih kurang smooth,3,aplikasi ya smooth,0,1,Positive
fcc540eb-0cc4-421e-9f27-23c758599b08,"Tolong ini tolong bgt, lemot ini aplikasi.. Merepotkan..",4,tolong tolong bgt lemot aplikasi merepotkan,1,0,Negative
575db606-6e4d-4267-8203-b5b075124e17,"udah 2kali telpon smbci care nya tapi tetep aja gabisa masuk ke akun jenius nya,harus kaya gimana lagi coba biar bisa masuk",2,udah kali telpon smbci care nya tetep aja gabisa masuk akun jenius nyaharus kaya gimana coba biar masuk,0,0,Negative
8f07bce4-79df-4731-8fba-b25c720060df,Bank Digital Terbaik Saat ini 🙏,5,bank digital terbaik,1,1,Positive
db715915-a5d8-4f28-9743-5cbaf25d33a0,"fiturnya sih lengkap cuman agak lemot, terus selesai transfer kalo mau lihat bukti transfernya itu harus di save dulu atau di share, menurut saya ini hal sepele tapi bikin ribet. ga kaya versi yg dulu, bukti transfer langsung nongol, baru deh ada opsi save dan transfer.",4,fiturnya sih lengkap cuman lemot selesai transfer kalo lihat bukti transfernya save share sepele bikin ribet ga kaya versi yg bukti transfer langsung nongol deh opsi save transfer,1,1,Positive
191064ec-2d80-413e-9d6d-b1da28fd4be0,"jelek error mulu gabisa transfer, sekalinya bisa, biayanya 5k",1,jelek error mulu gabisa transfer sekalinya biayanya k,0,0,Negative
e0f3f9dd-9f76-4aa6-8a26-44c5c3b7fefd,"bagus, tapi aku ada request, 1. tambahin investasi emas, 2. produk asuransinya menarik, tapi perlu ditambah lagi, aku harap ada asuransi kesehatan tipe cashless, 3. banyakin pilihan deposito yang fleksibel, 1,3,6,12 bulan, 4. selain fitur kartu kredit, tambahin fitur paylater, dan berbagai jenis pinjaman.",4,bagus request tambahin investasi emas produk asuransinya menarik ditambah harap asuransi kesehatan tipe cashless banyakin pilihan deposito fleksibel fitur kartu kredit tambahin fitur paylater jenis pinjaman,1,1,Positive
81b50de9-2c27-4a98-acf9-74690dd1e49c,"ini kok aplikasinya error mulu ya, hadeh 👎🏻",1,aplikasinya error mulu ya hadeh,0,1,Positive
2027040d-2316-424d-bbf7-eb6b86e1c693,"refundnya susah, padahal itu uang kita sendiri, malah sangat dipersulit.",1,refundnya susah uang dipersulit,0,0,Negative
530fac52-4290-4c63-9e25-d75c4b5fb5c9,"please di perbaiki lagi untuk aplikasi nya, saya juga gak bisa login di tgl 14 sudah telpon cs tidak ada solusinya nya. dan saat ini tgl 16 anehnya gak bisa transfer dari bank lain untuk ke rekening jenius. masa saya gak bisa Terima dana dari bank lain.",2,please perbaiki aplikasi nya gak login tgl telpon c solusinya nya tgl anehnya gak transfer bank rekening jenius gak terima dana bank,0,0,Negative
85baca1a-9a76-425b-ab8c-d0b64f24553a,"tolong benerin sistem Qris nya dong, masa gabisa scan, ambil dari galeri jg gabisa, gabisa di exit juga, lemot parahhhh",1,tolong benerin sistem qris nya gabisa scan ambil galeri jg gabisa gabisa exit lemot parahhhh,0,0,Negative
c8137dd8-c2b8-463d-b67f-d35520185c93,"Tidak direkomendasikan untuk user lama yang akunnya sudah lama kosong buat kembali lagi menggunakan jenius, Uang anda akan langsung tersedot ratusan ribu ketika kembali mengisi uang didalamnya karena kebijakan dari mereka sendiri (tanpa pemberitahuan sebelumnya).",1,direkomendasikan user akunnya kosong jenius uang langsung tersedot ratusan ribu mengisi uang didalamnya kebijakan pemberitahuan,0,0,Negative
29668d5c-19e7-42e1-93ca-00621f8e5d5f,"PAYAH betuls ini aplikasi, apa aplikasi scam? pas buka rek Ecard hrus potongan 50rb, ehg sudah jadi pun mau di gunakan ,LOGIN pass ya , TIDAK BISA TERUS , login untuk melihat No kartu, benar benar ya jenius, Hei itu costumer mu banyak yg komplen. Lom ada perbaikan sama sekali apa",1,payah betuls aplikasi aplikasi scam pa buka rek ecard hrus potongan rb ehg login pas ya login no kartu ya jenius hei costumer mu yg komplen lom perbaikan,0,1,Positive
6ca665af-e60b-44e6-9ab7-8a826c624ada,Aplikasi busuk abis tf ke sini tiba tiba kelogout gabisa masuk lagi,1,aplikasi busuk abis tf kelogout gabisa masuk,0,0,Negative
3ef4f083-7c38-4060-9d7a-6efa5db82410,pendaftaran sangat rumit bikin susah KTP udah jelas jg masih kurang jelas terus tidak akan berkembang baik apk gini sangat buruk,5,pendaftaran rumit bikin susah ktp udah jg berkembang apk gini buruk,1,0,Negative
3d7b7bb6-d631-466c-a4ca-ad61a7abf3bc,log in gagal terus dan aplikasi logout trus,1,log in gagal aplikasi logout trus,0,0,Negative
c06b0516-2b59-46f3-bf4a-66b80543fd43,😊🙏,2,,0,0,Negative
13cfab59-3c80-443b-ada5-1422d83040eb,aplikasi sangat merugikan sy buka rekening terus login dengan pin yg SMA pas didaftarkan bisa login tapi pada saat minta kartu m card pin salah terus kan aneh terus minta reset password kartunya aja belum bisa diterbitkan terus ketika mau transaksi pin juga salah malah logout sendiri gak bisa login dengan alasan transaksi mencurigakan benar2 bikin emosi 🤯🤯🤯🤯🤯🤯😡😡😡😡😡saldo juga gak bisa ditarik telpn call center juga gak jadi solusi,1,aplikasi merugikan sy buka rekening login pin yg sma pa didaftarkan login kartu m card pin salah aneh reset password kartunya aja diterbitkan transaksi pin salah logout gak login alasan transaksi mencurigakan bikin emosi saldo gak ditarik telpn call center gak solusi,0,0,Negative
f8a480fd-7d9f-4336-a1d8-cee991415af4,proses mudah,5,prose mudah,1,1,Positive
c0089af5-e055-4a7b-9170-10236347a35c,"tolong banget permudah untuk menghub' call center lewat media sosial. Pulsa habis 50rb kendala ga beres"" ada aja mulai pswd ,akses vidio call dll 😭",1,tolong banget permudah menghub call center medium sosial pulsa habis rb kendala ga beres aja pswd akses vidio call dll,0,0,Negative
80faeefa-a488-4bc5-8288-7bde573ec550,"Kenapa sudah update gak bisa login padahal saya ada saldo gimana nih jenius.dah berapa kali login tapi gak bisa masuk😭Alhamdulillah sudah bisa login jadi jangan khawatir lagi saya susah buktikan ini akan kembali normal, jenius Is The Best 🤝",5,update gak login saldo gimana nih jeniusdah kali login gak masukalhamdulillah login khawatir susah buktikan normal jenius is the best,1,0,Negative
ffae6bc2-821f-4a87-a12c-e88de89b4316,mudah dan banyak manfaat pakai jenius,5,mudah manfaat pakai jenius,1,1,Positive
a0de67ce-ce15-4ce3-bd67-bfa8361387ca,ada jatuh tempo tp aplikasi tidak bisa login,1,jatuh tempo tp aplikasi login,0,0,Negative
b92c18d0-f1c7-41d4-b2c4-56f665bce712,ni jenius knpa sih? udah sehari ga bisa login. mana ada uang lagi di dalam buat belanja. sial bener,1,ni jenius knpa sih udah sehari ga login uang belanja sial bener,0,0,Negative
0bf83040-f01f-4522-9195-49b85a9c7d03,"tolong di perbaiki, saya mau menggunakan aplikasi malah tidak bisa masuk, gimana ini?",1,tolong perbaiki aplikasi masuk gimana,0,0,Negative
a1a2926f-2852-436f-a396-51cc8be927a2,oke,5,oke,1,1,Positive
188c5001-140f-42db-b384-8889a6670fc1,"kecewa dah, kurang nya manfaat untuk nasabah.",1,kecewa dah nya manfaat nasabah,0,0,Negative
bcd6efef-1bbb-431a-812a-dc6c8b307cd2,saya stuck login setelah update 4.66.3,1,stuck login update,0,0,Negative
ea767e7c-021d-4f87-a415-521deed05dfd,ga bisa dibuka wey udah 2 hari,1,ga dibuka wey udah,0,0,Negative
ea60102c-8605-47c7-8ccc-ab858bf62996,kenapa tiba tiba saya gak bisa login ini udah masukin pin bener gak login disuruh masukin pin trs gimana ini,3,gak login udah masukin pin bener gak login disuruh masukin pin trs gimana,0,0,Negative
2ef5e073-e2bf-4be8-931c-2e4f7bd513fe,"untuk sementara saya kasih bintang 4, soalnya sekarang jenius banyak erornya, dari kemaren sampe sekarang masukin pin tidak bisa masuk",4,kasih bintang jenius erornya kemaren sampe masukin pin masuk,1,0,Negative
008f7091-2c35-4bac-84ed-fe884af10899,"ini jenius knpa ya kok tumben gabisa"" masuk ke akun untuk transaksi dari tgl 12april smpe dengan hari ini blm bisa jg itu knpa",1,jenius knpa ya tumben gabisa masuk akun transaksi tgl april smpe blm jg knpa,0,0,Negative
6f42dae7-f05b-49fb-a656-4fbd3f85aa1d,"dari tanggal 12/4/26 sampe skrng tidak bisa login sudah saya coba update aplikasi tetap tidak bisa, setelah saya coba masukan pin tidak ada respon apa2 itu pun saya coba secara berkala, tolong di bantu saya mau coba menghubungi customer service di bagian aplikasi pun harus login sedangkan aplikasi tidak bisa login",2,tanggal sampe skrng login coba update aplikasi coba masukan pin respon coba berkala tolong bantu coba menghubungi customer service aplikasi login aplikasi login,0,0,Negative
8e712f63-dcf4-4654-9f68-a3ab8ef64bcd,saya gabisa login masuk ke beranda ngestuck di menu login terus uda hampir seminggu,2,gabisa login masuk beranda ngestuck menu login uda seminggu,0,0,Negative
37a8b162-f8b3-4dd4-9e5f-f2af83bc9bf2,"apk nya leg, udh coba login pake sidik jari, pin, sampe password gbs masuk menu. huhu knp nihhhhh 😭 saya sudah pastikan apk terupadate dgn versi terbaru, jaringan pun stabil. sampe akhirnya saya coba reinstall, pas coba login malah kena limit lagiii. Allahuakbar, saya punya tagihan flexi cash yg harus dibayar tgl 13 April 2026. Jgn salahkan saya kalo emg ada keterlambatan, krn saya mau login pun susah untuk bisa tau total flexi cash yg harus saya bayarkan! terima kasih",1,apk nya leg udh coba login pake sidik jari pin sampe password gb masuk menu huhu knp nihhhhh pastikan apk terupadate dgn versi terbaru jaringan stabil sampe coba reinstall pa coba login kena limit lagiii allahuakbar tagihan flexi cash yg dibayar tgl april jgn salahkan kalo emg keterlambatan krn login susah tau total flexi cash yg bayarkan terima kasih,0,0,Negative
85347098-6cda-42aa-9f7b-67e8db83e857,gak bisa login ..duit gw gmnaa,1,gak login duit gw gmnaa,0,0,Negative
dfeecf40-be4f-453f-b116-b322c62ef8e6,awal sih ok aja tapibkenapa perhari ini 12 april 2026 jenjus gak bisa login tiap ngisi kode gak ada respon bahkan masukin kode asal pun diem aja ngapa ini krusial banget soalnya mau transaksi bukan hanya terganggu tapi sama sekali gak bisa,2,sih ok aja tapibkenapa perhari april jenjus gak login ngisi kode gak respon masukin kode diem aja ngapa krusial banget transaksi terganggu gak,0,0,Negative
8061e66a-6c22-4ea3-b996-93189d8b7fba,"aplikasi lambat saat kondisi normal, sekarang malah gak bisa login. gak bisa diandalkan.",1,aplikasi lambat kondisi normal gak login gak diandalkan,0,0,Negative
2988f4a8-dee7-4485-adea-a89d1000c624,"kecewa skarang eror terus sampe sampe beli pulsa biar sinyal kuat eh tetep aja gk bisa login, malah saya kehapus data nya tolong di perbaiki",2,kecewa skarang eror sampe sampe beli pulsa biar sinyal kuat eh tetep aja gk login kehapus data nya tolong perbaiki,0,0,Negative
a3077de5-6fc5-4d07-912e-80cfdc4fbcb5,tolong ya apknya lebih sensitip lagi masalahnya ini ada uang didalamnya masa sya ga bisa login mental trus pin udh bener masih ga bisa masuk tolong ya pihak jenius gmna ini perbaiki dong,1,tolong ya apknya sensitip uang didalamnya sya ga login mental trus pin udh bener ga masuk tolong ya jenius gmna perbaiki,0,0,Negative
591a4c21-27db-4658-a3e3-a1a3c0b6b727,tidak bisa login merugikan,1,login merugikan,0,0,Negative
